Review Text,Username,Rating
Mau hub chat live agen susah banget Mau ganti no hp Gak bisa bayangkan kalau ada keluhan atau mslh transaksi Smoga ke depan lebih ditingkatkan pelayanan terhadap pelanggan,Rony Juli p,1
Buruk top up dipersulit banyak kendala benerin tu it it gak becus,Deny Ardiana,1
Apk sangat bagus,Nylam Sary,5
Mantap,Redy Ciboi,5
Lama kali respon nya astaga cuma mau betulin nik doang,Yolanda Rio,1
Kenapa saya mau daftar diaplikasi link Aja susah amat,Darel Shirasu,5
Upgradenya susahapa lagi scan wajah susah bngt,Nur Kholis,2
LIVE CHAT SAMA AGENT NGGA PERNAH BISA NYAMBUNG,BERLIN DANA TR,1
Transaksi gagal trus,Munir Jaelani,2
Aplikasi cap kontollbuat transfer saldo udah kepotong tetapi tidak masuk di penerima,Ahmad Marjuki,1
APLIKASI EWALET YANG PELAYANANNYA VERY VERY BAD LIVE CHAT GAK PERNAH DISAMBUNG KE CS NYA YG ADA DISURUH NUNGGU DOANG UDAH NYOBA BERKALI TETAP GA ADA RESPONPARAH,Eka Priatna,1
Sudah xjam saldo belom masuk aplikasi apa ini ditlpn costumer service tidak ada solusi disuruh menunggu di live chat Live chat nya tidak bisa aneh,bro yo,1
link aja mantap,Genesia Bria,5
Mo komen apa yaaatp biar bintangnya aja dah yg ngewakilinmantab,ASTHA PRABOWO,5
Aplikasi sangat sangat ga jelas live chat menunggu berhari hari sampai ini belum di balas Mohon maaf untuk uang saya yang juta kemana sampai saat ini belum kembali,Itro Muza,1
Semakin busukkk Buatt kirim aja susah gagal terus Malah suruh kirim email segala Aplikasi taiii Masih kalah jauh sama sebelah Aplikasi taiii terlalu banyak gangguannya,Jar Woto,1
Cara hapus akun linkaja gimana sodara²,pap dil,1
Nice,Christhofel,5
Service level bintang Tidak bisa melakukan respon yg cepat Harus via live chat dan ketika dilive chat agent menghentikan percakapan Saya harus antri lagi untuk live chat,Kristian Dwi F,1
Proses untuk tf uang harus upgrade ke full service tapi proses upgradenya sangat lamaaa,Novita Rahmawati,4
saya ganti nomer akun untuk my pertamina dan linkaja tapi pas masuk malah disuruh buat akun baru pakai nomer baru tersebut masuk pakai nomer lama yg sudah tak ada fisiknya coba ditampilan awal ada tambahan buat akun email juga mungkin lebih mudah njir lah nepotisme,fathony arief,1
Saya ganti Hp Tapi kok linkaja tidak bisa diinstal d hp baru saya kenapa ya,yun kpg,5
Uang saya nyangkut gagal transfer ngadu live yang bales bot hadeuh masih jauh dari kata bagus apk ini,Asep Soppyan,2
Tidak bisa login karena lupa Password Email Tidak ada solusi dari pihak LinkAja susah jadinya maka nya Ratingnya jelek,Bustam Alamsyah,1
Kembalikan uang saya sudah hari kerja lewat masih belum dikembalikan Bagaimana tanggung jawabnya Top up saldo saya bayar cash giliran ada masalah berbelit belit Saya butuh saldo saya balik tanggung jawab dong linkaja Saya minta hak saya tapi kaya pengemis gara apk ini Tolong OJK di tindak saja apk seperti ini,Eko Setia,1
udah lama pakai linkaja awalnya baik baik saja tapi top up berhasil saldo tidak tambah di komplinnya susah banget tidak seperti aplikasi lainnya,Ganika Diristiani,1
Bagus untuk pembayaran,Nur Ali,5
Update ke premium lama bgt,Mochamad Ridwan,1
beberapa hari ini aplikasi errortidak bisa isi saldo maupun transaksi apapun segera diperbaiki,raider 17,3
Sangat membantu,Benyamin Nasution,5
Top up dari bank namun tidak masuk sedang di proses apa saldo akan masuk apa kembali lgi ke pemilik bank itu yh Tolong penjelasannya nya kak,Devina Masdar,5
Pelayan sangat buruk jika ada terjadi kendala live chat lama kali respon dan tidak bisa mempertimbang kan castemer nya Tidak bisa di hub setiap saat,Safarijal,1
Linkaja aman dan nyaman tapi tidak ada fitur login pakai sidik jari dan tidak bisa pakai thema gelap Semoga lebih di kembangkan lagiTerima kasih,Saefhayani,5
satu kekurangan nya dari apk linkaja yaitu tidak nisa tarik tunai sesuai ke inginan atau secara custom harus nya bisa tarik tunai dengan mengetik sendiri jumlah yang di inginkan jadi lebih leluasa dalam melakukan transaksi tarik tunai,Lukman,5
Mudah dan mudah tambah saldolah,dikdik edi rahayu,5
Apl tololregistrasi nunggu jam tau nya gagallive chat nya gk gunagk bisa komplain masalah kita,sandi Romadon,1
salah masuk otp langsung main blok akun terblok katanya menit coba masuk lg masih terblok coba lagi besok tetap terblok mendingan uninstal saja apk sampah spt ini,Lala Hi,1
Apk maling Haram jadah yg buat apk ini,Dian Pratama,1
Mau isi saldo di indomart gagal mulu gak dapat kode,Rohan Azie,3
Sangat buruk Bagi yg mau dompet digital Yg penting bukan linkaja Masih banyak dompet digital yg jauh lebih baik Aplikasi buruk Pelayanan buruk Uang nyangkut tidak ada tindak lanjutnya Nyangkut forever Livechat tidak respon Email juga sama,TU JAYA,1
Kalo bisa tf ke bank jangan pake adm kaya dompet sebelah,Owi 5320,5
gagal login,gusti wardani,5
PELAYANAN SEPERTI SAMPAH INGIN MENGAJUKAN PENUTUPAN AKUN SAJA SANGAT SULIT RESPON LIVE CHAT SANGAT BURUK SEKALI,Ronanda Hardiyan,1
Sangat membantu,Dadi Suwardi,4
Proses ufgrad ke premium sangat lama,Deni Deni Permana,3
Pas pengaduan kendala nya gak bisa ngetik keluhan kecewa,Sukran Mahyadi,1
,Bangg Al,5
Aplikasi Bahlul ruwet REPOT mau isi saldo,nayla nayla,1
Aplikasi ribet top up kesini aja saldonya harus genap transfer ke bank biaya admin nya besar nggk guna aplikasi ini diciptakan,Riswina Amelia Ritonga,1
saya unistal aplikasi ini pertanggal,Mustika Dewi,1
Hapus aja aplikasinya ga guna ganti nomor lama linkaja dengan yang baru ga bisa Ga ada solusi App sampah,Pengguna Google,1
Kurang memuaskn,putri sulung,2
bad,Obet Gogon,3
Pelayanan chat linkaja buruk sekali masalah blum selesai main tutup aja gak jelas harus hati,Honda Sonic 150R,1
Sangat membantu aplikasih ringan dan memiliki banyak fitur menarik dari harga yang lebih murah dan stantar saya dua kali parivikasih gagal dan merupakan bentuk keamanan dari aplikasih linkaja pokoknya saya suka dan sangat membantu,Ahmad Bari,4
Ini sudah lewat dari x jam sejak saya top up tapcash gagal Uang belum masuk saldo belum ada refund Kejadian ini sudah ke x Dan ini respon terlama,ivone octavia Paath,1
Bagus,Yudika Harefa,5
pemeliharaaan mulu ini apk anjingg nii bangsatt dahh,Kayrendra Putra31,1
apakah sepenuhnya aman identitas kita setelah upgrade akun,Okto Vianto,2
Suka,kisrawia Kis,5
Saya top up Yang masuk cuma juta CS ngga bisa di hubungi Aplikasi apa ini Bukti Top up nya pun ada Saldo nya ngga masuk,Jefri Irawan,1
Aplikasi tololl Logout mulu Dasar aplikasi goublok,Sheng L,1
APLIKASI PALING TOLOL DAN GAK BERGUNA SE ALAM SEMESTA INI CS NYA GAK JELAS YANH MAU PAKE APLIKASI INI TOLONG DI PIKIRIN LAGI DAHNAJIS TUJUH TURUNAN,0812_ Gilang Muhammad Faisal,1
Kenapa bayar internet ke iconnet sekarang gak bisa Sangat mengecewakan Maaf akan saya uninstall,Aziz Iqbal,1
Sampai jauh ini blm bisa upgrade ke full service selalu gagal dari upload identitassaya kasih ranting,Hadi Sugandi,1
Woyy ini gimana sih masa gak bisa buat transfer duit gue nyangkut banyak cs nya ga bisa di hubungi kacauuuuuu ini gimana sihhhhhh woyyy gabisa buat transfer beli pulsa juga bisa parahhhhh lu,Fathun Nisa Singer,1
Kocak scan qris gagal terus gunanya apaan ini isi saldo disini,Rezi Gallagher,1
Hatihati saat melakukan top up di LinkAja kasus ini sering terjadi Saya top up eMoney Rp melalui LinkAja Saldo LinkAja sudah terpotong dan transaksi sukses namun saldo eMoney tidak bertambah meski sudah update saldo melalui ATM Mandiri dan LinkAja Saya top up kembali eMoney Rp di Indomaret dan saldo masuk Saya sudah menghubungi pusat bantuan LinkAja namun hingga kini belum ada solusi Livechat tidak berguna,Adila (Adil),1
Mohon sistem nya di ubah waktu login pakai nomer Whatsapp atau sms,Mujito,5
Sy ksh full,Rahman Turatea,5
Hp ke instal ulang JD semua aplikasi kehapus sementara SIM card dah gak di pakek Gimana cara login ke aplikasi tanpa kode OTP Saldo masih ada di sini Tolongin dongggg,Novi Ariani,1
Ok,Henri ri,5
Mau masuk login akun aja susahnya minta ampun disuruh hubungin call center tapi malah live chat dengan bot udah gitu aja gk nemuin solusi dan dengan jawaban AI yg sama,Ridhodotcom,1
Costumer service nya gak ada yang bisa bantu setelah dapat malah langsung close chat padahal dah nunggu lama antrian,Rizky Ramadhan Ginting,1
Layanan yg buruk mau komplain ga bisa ga jelas,Ajizi Rezaestili,1
Verifikasi gk selesai pdahal ada saldo saya dan harus di tarik Cs juga gk ada respon Jangan dwd aplikasi gk jelas ini Saldo saya gimana,Lutfi Irohadi,1
Ga bisa daftar aneh bdg,Sains Wardhana Putra,1
Bagus sekali kak aplikasinya,mahardika channel,5
Apk live chat boot ga ada respon TF dari semaleman udah berhasil saldo link aja blm bertambah apk macam apa ini,Syakil Delano,1
Sudah x di upgrade ngak berhasil tolong kembalikan uang yg sudah saya kirim ke linkaja,Metrial,1
Tarik ke indomaret eror tarik ke atm ga bisa aneh,Akunredmi 10c,1
Sangat baik,Roberto tangmali Beto,5
Sejauh ini cuman ini yag paling banyak kendala tiap MLM gangguan terus tidur kali yah sistem nya Mau posting nya aja harus pake bintang padahal mah males mau ngasih bintang nya,Muhriji,1
Lama untuk Upgrade ke premium,Adam Baroniq,1
Lambat lambat bgtCS nya cuma bot gk pernah orng beneranudh masukin pin yg bener malah error,Radit Razani,1
Semogaa lancar selalu aplikasiyklo bisa mohon dongtd ke seluruh Bank gratisyg lainya udh gratis smua,Noazha Hc,5
APLIKASI SGT TDK JELAS MALAS BGT PAKAI INI APLIKASI KALAU TAHU JELEK SGT MAU ISI PLSA SLLU GAGAL BUANG² SALDO AJA UDAH TOP UP DI LINK AJA SETANGGG PUTAR,Vena Pesik,1
kok banyak yg komplain gak jd pakai ah,lafmarim chanel,1
Knp susah hapus akun Berkali coba tp tdk terhapus²,Fanzarullah Ulan,1
parah masa skrg saldo langsung dipotong bgtu,Trio Kansil,1
Bagus,Arpani Putra,5
Lama update saldo emoney setelah top up,Kevin KS,2
Sangat membantu untuk pembayaran,Muhammad Hariyono,5
Aplikasi paling buruk sepanjang sejarah mau narik uang di mesin ATM gagal tapi saldo malah kepotong sesuai uang yang mau diambil Udh gitu mau ngirim pengaduan bingung mau kemana mau kirim pesan ke Akun Sosmed IG tidak menerima mau kirim pesan lewat email juga tidak bisa Bisanya cuma lewat aplikasinya dimana hanya ditawarkan untuk mengadu ke chat dengan BOTAI yang bahkan tidak berguna sama sekali,rizqi hendry,1
Verifikasi lmbat,Pengguna Google,5
Ketika tidak ada kendala sih oke² aja tapi ketika ada masalah tidak ada solusi sama sekali seperti yg lepas tanggung jawab gitu aja tidak tersedia live chat yg terhubung ke Customer service jg jadi susah mencari solusi Dan per bulan Agustus mulai diberlakukannya biaya estatement otomatis sebesar Rp per bulan walaupun di bulan tsb tidak ada transaksi yg terjadi Bank aja sekarang mah banyak yg gratis biaya admin biaya transfer antar Bank ngapain masih pake LinkAja,Oman Rohman,1
Jangan di dowload saldo ngk balik pembayaran ngk berhasil,Rilyanto 12april,1
Konyol bayar di steam saldo terpotong tapi pop up web nya cuman muter loading sama tulisan transaksi berhasil tapi pembelian di steam masih belum terproses sampah banget web payment nya,Ridhan S,1
Mau live chat tpi udah seminggu ini gk bisa live chat terburuk,Desu plur,1
Tolong livechat y benar di fungsi kan Hanya tulisan pajangan aja setiap menit saya coba masuk di tunggu lama pun gak ada respon Saya udah bertahun² pakai ini apk Cuma pas ada kendala ini saya sadar apk ini sangat tidak memuaskan costumer Saya secara pribadi tidak puas sama sekali dengan layananan linkaja ini,Muhammad Azis,1
sangat membantu,endang kurniawan,5
Apps bagus sekali,Muhammad Rezky Hamesi,5
Awalnya bagus Malah ke downgradenah sekarang kagak bisa di pake aplikasinya Nice,Hakim Mochamad,1
Linkaja chat bot tidak menanggapi keluhan costumer dengan serius Keluhan ke cs selalu ditutup system secara otomatis email ke linkaja tidak memberi solusi Aplikasi keuangan yang merugikan,Govinda Demy,1
Hallo pihak linkaja syariah kok jelek kali aplikasi nya menunggu upgrade aja lama sekali kalau gak di upgrade gak bisa ngirim cs nya gak bisa di hubungi dan uang saya gak bisa di kemanain itu jadi nya buat yang lain jangan pakai linkaja ini jelek kali,Ryzky Yatama,1
Saya mohon dengan sngat secepatnya adakn fitur menu hadiah sprti krm uang dgn menggunkn amplop maya digital AI Pmbayaran pbb diseluruh wilayah indonesia QR Krm trima uang layanan bebas pulsa panggilan vidio digital berbasis AI QRIS Tap Tap To Pay ByU Isi ulang kartu uang elktronik seluruh bank indonesia toup saldo semua dompet digital seper virgo kaspro maxim pnumpang kapan tampilan berandanya linkaja diperbarui biar kren gitu ke konsep yang lebih modern estetik Map Club shopee,Rifal Bahtiar,5
parah banget jaringan bagus ga ada kendala tapi koneksi terputus terus,kahfi 1998,1
Aplikasi yang sangat ribet mau hapus akun harus memakai matrei segala daftar aja baru beda sama aplikasi lain tidak seribet ini aplikasi ini tidak layak di download upgrade saja susah,Raja Poker,1
Laporan kirim uang ke bank berhasil tp saldo tidak masuk dan saldo sudah kpotong Minta bantuan livechat tidak yg blz BOT D tunggu x jam uang juga gak masuk Trus harus lapor kmanaaa Gak usah d instal aja aplikasi kyk gini Merugikan orang,Septian Dwi Santoso,1
Pengajuan upgradenya lamasangat payah,rehan ferdiansah,1
Kirim Qris diriwayat gagal tapi saldo kepotonguang juga tidak sampai tujuanmohon di bantu admin linkaja,Raffa Zal,1
Ok,Doer 123,1
Biasaya bisa isi saldo tv kabel kvision sekarang malah menunya nggak ada,Wak kus,1
Habis top up Tapi nomor yang saya masukkan salah satu angka tolong dong link aja nomor call center nya yang ada kok nggak aktif itu bisa ditarik lagi apa gimana sedangkan nomor yang berhasil saya top up tadi nomor itu tidak aktif Mohon bantuannya,adi prakoso,1
apl merugikan tf pending uang gak kembali alasan sudah sukses tapi di apl masih pending,Ini Andi,1
Transaksi lemot dari tanggal smapai sekarang transaksi pakai qris masih di proses,Febri Ahmad,1
ga expect banget ini aplikasi niat nya mau transaksi pakai aplikasi ini ehhh harus ada kode Verifikasi di pesan sedangkan di pesan mau di klik pasti aja koneksi terputus JELAS JELAS KUOTA MASIH BANYAK sy coba lah updgrade full service EH UDH DI ISI SEMUA GAGAL COBA BESOK LAGI HADEH mana sy udh top up saldo rb tarik dana pun harus upgrade ribet banget niat nya mempermudah lewat transaksi ke link eh malah makin kacau mana chat chat nya otomatis gimana mau kasih solusi,siti rusmiati,1
LinkAja AN JING fakta ya sudah saya upload ke TikTok dibilangnya anda tidak bisa login lagi ke nomor berbeda hanya bisa ke nomor yang lama berarti cuma bisa login ke nomor pemilik Samsung As pemilik awal HP aja dari HP second yang baru saya beli udah nunggu besok besok besok ini hari ke masih sama aja boleh login ke nomor lama HP ini udah terahir gunain saldo LinkAja sampe abis bayar Shopee abis itu buang aja akun LinkAja,Iman Prakoso,1
Mengecewakan aplikasi gak guna Lebih baik uninstall,Aziz Imroni,1
error mulu gx jelas keluar sendiri,Hendry Susilo,1
Upgradenya lama tarik tunai tidak bisa,albengkulen,2
Mau pindahin saldo harus upgrade akun dulu Okey langsung mengajukan Tapi kok lama banget sampe makan waktu ber jamjam Bahkan setelah lewat jam masih juga belum selesai proses Perasaan ewallet yg lain ga nyampe lama banget proses upgrade akun nya Hitungan jam juga udah done Bad banget Gabisa dipake untuk transaksi urgent Minta akses chat live ke agent gagal terus Apaansi,Ria Haryani,2
Ok,aku kerdo,5
Masalahnya sy mau daftar akun baru tpi di form pengisian nama lengkap tdk bisa dgn alasan tulis nama lengkap padahal nama sy sdh lengkap Ats nama SUTI bgaimna inikah,Suti Pagalagala,1
Mantap jangan ragukan linkaja oke oye,Advokat Dsetyawan,5
Respon cs tidak baik atau tidak ada penyelesaian ketika pelanggan ada keluhan saldo saya juta tidak pernah masuk sampai detik ini padahal bukti transfer sudah ada dan jelas Tolong copot saja apk ini sangat berbahaya sudah banyak korban,Rizky jordi Nata,1
Saya sarankan semuanya jangan pakai aplikasi ini Langsung uninstall Top up bermingguminggu dana belum masukmasuk Baru Susa CSnya di hubungi Kalau sudah di Hubungi live Chat agen nya tidak mau respon Sudah Berjamjam menunggu Akhirnya sistem menutupi obrolan ini Bagus kerjanya profesional,Fahri Hotman Lamamala,1
Waktu abgred lama bener gk bisa ngirim ni,Tomblok Tomblok,1
Tidak ada live chat yang bisa selsaikan masalah Soalnya balesan live chat auto pilot,_i Ridwan,1
Lambat responsifnya agen cbat agen no respon,Irsan Sardi,1
Layanan nya agak lama proses premium nya juga lama gimana nih bisa di percepat nggak sih,Sandi Wahyudi,4
Trf dari bank udah berhasil tapi saldo Linkaja nya ga masuk gimana tuh,Lili Sadili,5
Good,Ary Setiabudi,4
Paling lambat uprage akun kapan selesai ny ya,Aldouas 77be,5
Trakhir nih gue topup linkajaorang lagi butuh buat ambil uang nyaupgrade data foto KTP udhdi suruh senyum² udh masih di bilang beda sama KTP padahal udh gue sangkutin rek BNI gue masa seribet ini Mao ambil uang gue sendiri ini terakhir gue top up kapok,Alvin Gaming,1
Payah aplikasi digipost keluar terus kelamaan login jadi saya kehilangan pelanggan,Victor Sean,1
Sudah tahun pake linkaja baru x ini ada kendala top up ga masuk pengaduan ga bisa live chat jg ga ada respon mengecewakan sudah,Rini Lawliet,1
aplikasi aneh,Muhammad Rafli Ananda,1
Coba perdana isi E Money pakai aplikasi ini saldo Linkaja terpotong tapi saldo E Money tidak bertambah klik tombol bantuan yg jawab mesin otomatis sudah berhari gak ada kejelasan kemana larinya saldo saya yg terpotong,aditya perdana,1
Hallo knapa transaksi saya masih pending terus saldo juga sudah kepotong Gimna dong ini,Indri Daffin,1
Tolong direspon pengaduan saya saya isi saldo dari rek Bank BCA saldo sudah berkurang dan sudah ada bukti tf nya sampai sekarang sudah hari ga ada respon Saldo di link aja masih saja Penipuan ini namanya,Ali Gutheng,1
livechat susah dihubungi yg jawab bot sudah berkali diulang tetap sama saja mana ga ada opsi email center nya,Queen Player,1
Ga bisa upload foto ktp Padahal udah rapih n jelas terbacaa,Darmawan Febrianto,1
Gmna ini Gmail tidak bisa di pulihkan gak bsa login,Fajri 123,1
Lumayan,Wahyudin Ali,4
Kenapa jaringan nya lemot sih kalau mau transaksi via linkaja Tolonglah diperbaiki Padahal sinyal hp nya bagus,Dedi Juntak,1
Mau upgrade full service lama sekali,Vin _06,1
Saya Transaksi via QR tapi status nya Gagal namun Saldo saya terpotong tpi diajukan tdk ada respon gk percaya link aja,Chardo Woloin (Kamlas Creative),5
Beli pulsa pending hari belum masuk lapor tapi ribet amat tetep gak masuk pulsanya sampe sekarang Sebel dan kecewa pol,Moh Romadhon,1
Aplikasi ga ngotak adminya lebih mahal di banding admin pengisian tunai di Brilink atau sejenis nya nominal penarikan saldo pun di batasi,Waahyu,1
Susah banget ngehubungin admin untuk ganti nomor telpon aja Mau gak mau nih aplikasi beda Sama aplikasi DANA GOPAY,nzun ahmad,1
Aplikasi busuk mau bikin pengaduan nunggu tersmbung ke cs sampek jam gak nyambung²,A Aaa,1
Belum di setujui ruwet kali bulak balik minta verevikasasi tetap jugak blm bisa kok di persulit,Efendi,2
Isi pulsa Telkomsel prosesnya sangat lama,miftah kaito,3
gak bisa login,andri,5
Gimn sih sdh di tranfer terpotong saldo ktanya sukses tapi blm di terima sm penerima Mana gk bisa complain di pusat bantuan,Dianarazaida Amurwaningtyas,1
Jaringan buruk tidak ada CS yg membantu pas ada kendala,Tommy Noorhadiansyah711,2
Call center nggak bisa email nggak bisa,Safik Al,1
Link ini kadang gak paham kalau dulu terikat ktp dgn nomor tlpn yg lama tolong sih di matikan link yg lamanya ini link dgn nomor berbeda sudah gantinl acount juga,Muhamad Suriyat,5
pelayan jelek banget jangan pakai aplikasi link bubukan aja hapus di indonesia,Nanda Pujo,1
Mantap,Fendi Maha,5
Biasanya sih aman aja tarik tunai di atm lewat linkaja cuma tnggal kmren yg kecewa bnget si Padahal di atm tidak ada keterangan berhasil nya malah keterangan di situ atm tidak bisa mengeluarkan uang Disitu jelas keselahan ada di atm yg kosong uangnya Tapi kenapa status transaksi nya berhasil dan saldo tidak kembali di komplen via livechat pun berhasil terus dan tidak ada kejelasannya Padahal uang pun tidak keluar di atm tapi saldo tetap terpotong Sangat kecewa sekali,Slamet Indarto,2
Males pake link admin nya gede banget najis,Gheana Maulidya,1
Aplikasi punya swasta atau pemerintah min,suwandi sp,4
Bebannnnnn bikin susah aja CS nya gak respon aplikasi beban,Anggil Rmdm,1
makan,Hero Nursalim,4
Hoii maling,Roberham Rahmada,5
Kok tidak bisa daftarlogin ke link aja lapor cs nya katanya no hp saya di suspend dan terindikasi penipuan Maksud nya apaan Emang saya pernah nipu apa,Hartoyo Palembang,1
Selamat pagi ibubapak tolong pencerahannya atas pembekuan dana dicairkan karna dari pihak cs juga nyuruh mentransfer x dan sudah ditransfer tp tetap belum bisa diambil uang tersebut disi saya minta tolong agar segera diproses pengajuannya karna kita mentransfer dana tersebut kita pinjam dr sanak keluarga,Mommy Stpl,1
Tidak bisa masuk linkaja email,Ismi Amaliah,3
Mau isi saldo di indomaret aja sudah banget tanya ke costumer service nya malah nggak Nemu parah ni layanan nya mending unistall aja sering eror melulu dan merugikan aja mending di AFK aja aplikasi nya,sonie koerniawan,1
Bossku bagaimana cara mau mengganti nomor yg rusak atau mati dan mau di ubah nomor hp baru bagaimana cara nya,Rio Vio,4
Kenapa gak bisa buat TF,Rully Listiani,1
Ini upgrade ke premium nya kok lama banget ya,Amatiran Channel,3
Mau balikin saldo ke M BCA ga bisa Sekali nya bisa sulit banget,Rizal Mulyadi,1
Min aku koq ga bisa transaksi lewat scan barcode ya Padahal saldo ada Jadi susah kalo kaya gini mohon direspon,RIDWAN PRIYO SUSANTO,5
Live chat baru dibalesnya jam,Hi LAL,1
Tolong dong pihak linkaja tanggung jawab saldo yang aku kirim dari linkaja ke dana gak masuk aku minta di balikin ulang pihak link aja gak mau,Nur Supu,1
Kenapa sih link aja sekarang buruk benget dulu mah transaksi gagal chat lewat email bisa langsung dibantu sekarang pakai live chat yang bales bot keterangan sukses padahal di riwayat transaksi masih pending dalam proses tolong dong di perbaiki udah x kek gini,Diyanti Kholifatul Afifah,1
Saya upgrade full service selalu gagal,Ryan NurFebriana,1
tiap mau masuk selalu minta pembaharuan tapi tidak bisa,Agus Purnomo,4
Oke deh,Slamet Saputro,1
Upgrade full service brp lama si udah isi saldo buat beli tiket malah blm di acc jmbt,Ari Junian,2
Good,Rahmat serum muhammad,5
Bagus bro ok mantap,aris sakkar Dollah,5
Pengalaman terburuk apk yg di luncur kan verifikasi sangat bangat,Indra Apendi,2
Beberapa tahun make link aja puas puas aja tapi selama ada kode tiket malah ga bisa transaksi apapun Tiap kali buka aplikasi selalu yg kebuka kode tiket dikembalikan pun ga bisa malah kode tiket yg muncul berkali kali,Muhammad Reza,2
Tetiba saldo hilang gegara minta tutup akun dr sebulan kemarin tidak ada penyelesaianmasih aktif akun link sebelumnya minta ditutupdan saldo hilang lenyap gk besar memang cuma itu potongan wajib jadi tahu ada masuk linkaja dan ada notif nyanot recomended kalau mau tutup akun tidak bisa tutup akun karena terikat dengan satu nomorbtw livechat gak guna sama sekalidalam antriam terussampai jam nunggu eh end chat katanyapermintaan tutup akun sampai tahun september blm di proses,Rangga Fadimar,1
pelayanan lambat chat cs malah cuma keluar tulisan anda terhubung dengan agen udah gitu doang ngetik gabisa kocak untuk livechat nya tolong segera permudahperbaiki atau kalo bisa tambahin WhatsApp aja biar gampang kalo chat cs,Felix Fs,1
Ok bagus,Kasimlaw Law,5
baru download apk ini moga bermafaat,Santos Garage,5
Apk aneh mau upgrade sudah poto e ktp sudah poto selpi eh masi gagal verifikasi Membosankan kan kaya orang bego senyam senyumkudap kedip mata di depan kamera buat verifikasi,Neng Adem,1
Sudah terlanjur top up mau upgrade full service biar bisa TF dan cardless Mau verifikasi aja susah susah sampe hari ini belum kelar KTP kurang jelas suruh pembaharuan ke disdukcapil sudah diperbaharui sekarang sistem membaca katanya foto dibuka dr galeri lain mana bisa sih Orang pake senyum geleng kepala apalagi pas telpon dikira buka dari galeri padahal gak ada pilihan buka file dr galeri eh masalahnya karena ada watermark tanggal dikira motoin dr galeri gak logis,Kurniawan Pribadi,1
Sudah berhasil tranfer di e walet lain lewat ovo malah gak kekirim di linkaja,MUHAMAD ALFANI22,1
sangat jelek sekali fasilitasnya cs nya ga ada sama sekali hanya robot,ricky agusetyawan,1
Hmm habis kesabaran mau perubahan data nama nunggu chat agen kaya antri minyak sudah chat sama egen baru ngetik belum sampe menit chat di akhiri emangnya ini robot ngetik cepat belum apa yg di ketik banyak sekali baru mau pake aplikasi untuk pembayaran sehari hari tapi pelayanannya buruk jadi males cs agen an Hanny,Stefriyando Tumbal,1
Mantap,Eu Saja,5
Benar benar ga bisa penghapussn akun,Cklt Susu,1
keren,Ari Setiawan,5
kenapa dngan link aja saldo saya di sana dah udh brp kali coba untuk melakukan tf tidak bisa bnyk bngt hal kurang di link aja segara perbaikin dong padahal sudah full service,Imas Masriah,1
Mau up gred ke link premium lama kali prosesnya,Alfuza Riadi,2
Saya ingin membuka akun saya linkaja Karna kode otp saya msuk ke imail yg lama dan saya lupa imail dan kata sandi saya lama Saya ingin login tidak bisa Tolong di bntu,Sutrisno Trisno,5
Baru pertama kali ngeinstal apk kaya gini payah,Alim Basirun,1
Pelayanan Sangat Burukk Tidak bisa Kode Verifikasi Saya Lupa akun Gmail Dan saya sudah Melakukan Pengajuan Dan Hasilnya Validasi Tidak sesuai Mempersulit Para Pengguna Saya Lupa Akun Gmail Tidak Bisa Masuk,Rudin,1
Saya terhalang masuk ke akun linkaja karena udah lama gk pake terus harus dapat kode verifikasi melalui email yang pernah saya masukan tapi email saya itu udah lupa udah lama diperangkat lama udah rusak kenapa gak kirim melalui sms aja pake nomor Pokok nya tolong ini segera di tanggapi,Nfjifur Lrsoise,1
Live chat gk jelas,Rhull Abidin,1
Aplikasi baik untuk transaksi yg berkaitan dgn masalah keuangan,Annas Asri,5
Ok aplikasinya sangat membantu,Ahmad Muhajir,5
Kenapa aplikasi link aja saya tidak bisa dibuka,Marlina Mokodonseho,1
Aplikasi buruk mau upgred saja harus nunggu sampai hari lebih,Well Future,1
Daftar agar akunnya premium lama banget prosesnya udah harian tunggu mau transfer jadinya ga bisa bagaimana ini min,Kristoforus Andrean Christian,3
Jauh ketinggalan dari aplikasi ewallet yg lain tranfer ke bank adminnya gede banget ribet proses registrasinya nggak bisa top up e wallet lainnyakureng sih menurut aku secara tampilan sih okee yaa cuma dari pelayanan zonk bgt verivikasi nya ribet,Nuraini Wulandari,2
Error muluu sialan mau top up gabisa apa emg sya lagi upgrade ke full service shingga sgala mcm transaksi gagal,Muhammad Joddy,1
Aplikasi abal sangat tidak ada gunanya mau upgrade fullservis aja nunggu berita disetujui atau engak selama tahun aplikasi gak ada gunanya,Kucing Hitam,1
Bagus membantu tp kadang ada transaksi yang kurang memuaskan transaksi yang di pending padahal saldo udah kepotong dan gak kembali ke saldo ada lg saat ini udah ganti bulan tp ko masih limit tidak bisa digunakan,Fatma Ulfiana putri 8F 14,4
ini ko lama sekali ya ugred full servic,Ina Rosita,5
Upgrade Data lamanya minta ampun live chat lama tanggapannya coba d perbaiki layanan nya,Egha Susilawati,1
top up dri mbanking statusnya berhasil tpi di link aja ga masuk udah minta bantuan trus di arahin ke live chat tapi ga ada respon sama sekali,Ja'far Shodiq,1
Sulit untuk transaksi,Aji Fauzhan,1
Sangat terbantu untuk pembayaran via qris,Kuspuji Handayani,5
